ID,AREA,DATA,VTD,COUNTY,STATE,MCD,NAME,POP2000,POPULATION,HISPANIC_O,NH_WHT,NH_DOJ_BLK,NH_DOJ_IND,NH_DOJ_ASN,NH_DOJ_HWN,NH_DOJ_OTH,NH_DOJ_OT1,F18_POP_20,F18_POP,H18_POP,NH18_WHT,NH18_DOJ_B,NH18_DOJ_I,NH18_DOJ_A,NH18_DOJ_H,NH18_DOJ_O,NH18_DOJ_1,USSENGP02,USSENIP02,USSENR02,WELLSTONE,USSENDFL02,USSENCP02,USSENWI02,CONGGP02,CONGIP02,CONGR02,CONGDFL02,CONGNNT02,CONGWI02,MNSENGP02,MNSENIP02,MNSENR02,MNSENDFL02,MNSENCP02,MNSENICP02,MNSENWI02,MNLEGGP02,MNLEGIP02,MNLEGR02,MNLEGDFL02,MNLEGCP02,MNLEGGI02,MNLEGWI02,GOVGP02,GOVIP02,GOVR02,GOVDFL02,GOVCP02,GOVI02,GOVSW02,GOVWI02,SOSGP02,SOSIP02,SOSR02,SOSDFL02,SOSWI02,AGIP02,AGR02,AGDFL02,AGWI02,AUDGP02,AUDIP02,AUDR02,AUDDFL02,AUDWI02,USPRESGP04,USPRESR04,USPRESDFL0,USPRESSE04,USPRESSW04,USPRESCF04,USPRESBL04,USPRESC04,USPRESL04,USPRESWI04,USCONGI04,USCONGR04,USCONGDFL0,USCONGWI04,MNLEGI04,MNLEGR04,MNLEGDFL04,MNLEGWI04,USSENR06,USSENDFL06,USSENIP06,USSENWI06,GOVR06,GOVDFL06,GOVIP06,GOVWI06,AGR06,AGDFL06,AGIP06,AGWI06,SOSR06,SOSDFL06,SOSIP06,SOSWI06,AUDR06,AUDDFL06,AUDWI06,CONGR06,CONGDFL06,CONGIP06,CONGWI06,MNSENR06,MNSENDFL06,MNSENIP06,MNSENWI06,MNLEGR06,MNLEGDFL06,MNLEGIP06,MNLEGWI06,USPRESR08,USPRESDFL1,USPRESGP08,USPRESSWP0,USPRESIND0,USPRESLIB0,USPRESCP08,USPRESWI08,USSENIP08,USSENR08,USSENDFL08,USSENLIB08,USSENCP08,USSENWI08,CONGIP08,CONGR08,CONGDFL08,CONGWI08,MNLEGIP08,MNLEGR08,MNLEGDFL08,MNLEGWI08,CONGIP10,CONGR10,CONGDFL10,CONGWI10,MNSENIP10,MNSENR10,MNSENDFL10,MNSENWI10,MNLEGIP10,MNLEGR10,MNLEGDFL10,MNLEGWI10,GOVIP10,GOVR10,GOVDFL10,GOVGP10,GOVTRP10,GOVGR10,GOVEDP10,GOVWI10,SOSIP10,SOSR10,SOSDFL10,SOSWI10,AUDR10,AUDDFL10,AUDGP10,AUDGR10,AUDWI10,AGIP10,AGR10,AGDFL10,AGTRP10,AGWI10,DEM_INDEX,REP_INDEX,THIRD_INDE,INDEX_VOTE
1798989,0.94,1550,270532455,27053,27,2705351730,Plymouth W-2 P-12,2165,2075,40,1847,40,5,137,0,1,5,1561,1522,20,1394,25,3,77,0,0,3,4,17,754,7,413,0,0,0,0,966,204,0,1,0,117,717,286,0,0,1,0,0,772,345,0,0,2,18,166,670,334,0,0,0,0,27,57,733,333,0,47,650,468,0,24,82,701,320,0,1,733,564,0,1,1,4,0,2,1,0,921,347,2,0,756,465,2,499,544,31,0,658,337,74,1,586,394,41,1,586,393,35,0,547,408,0,806,257,0,1,594,464,0,3,615,420,0,0,641,628,1,0,6,4,1,0,152,708,407,6,0,0,124,693,441,0,0,683,536,1,36,634,334,0,0,524,474,1,0,557,430,2,181,513,326,0,1,1,1,0,35,532,408,0,541,408,14,6,2,31,500,439,6,0,,,,
1799037,1.16,1551,270532460,27053,27,2705351730,Plymouth W-2 P-13,2231,2066,27,1936,52,6,32,0,4,9,1746,1628,16,1558,24,6,16,0,3,5,5,20,729,9,575,0,1,0,0,1019,297,0,0,0,121,689,455,0,0,1,0,0,771,495,0,0,1,21,246,615,449,0,3,0,0,28,56,720,493,0,60,594,645,0,19,101,642,505,1,5,750,741,0,0,2,5,0,1,0,0,1023,443,1,0,760,651,1,482,742,34,0,679,491,94,0,585,583,34,0,604,563,27,1,552,595,0,894,366,0,0,667,580,0,1,627,601,0,0,700,740,3,0,5,5,0,0,218,707,520,8,2,0,164,696,567,0,0,661,706,3,50,641,418,0,0,535,565,0,0,549,536,1,164,504,457,0,0,0,1,0,40,518,537,0,509,549,16,10,1,40,464,586,4,1,,,,
1799095,1.14,1547,270532440,27053,27,2705351730,Plymouth W-2 P-9,3008,2760,99,2464,121,15,54,0,4,3,2066,1951,51,1781,68,9,38,0,2,2,19,14,1059,6,579,1,0,0,0,1285,279,0,0,0,0,1016,510,0,0,0,0,0,883,622,0,0,2,24,233,891,412,2,6,0,1,42,69,979,440,0,53,818,673,1,34,104,892,465,0,3,970,821,0,1,1,6,0,2,3,0,1241,518,1,0,990,683,0,645,783,36,0,842,522,95,1,777,577,41,0,774,555,44,0,723,580,0,1056,398,0,0,783,565,68,2,999,0,0,39,887,894,3,0,12,2,5,0,242,911,634,4,6,0,175,927,659,0,0,932,712,3,62,828,451,0,0,845,473,1,0,767,529,0,215,673,458,3,1,3,1,1,62,683,571,1,694,575,22,18,0,66,633,606,5,0,,,,
1799149,0.69,1545,270532430,27053,27,2705351730,Plymouth W-1 P-7,2528,2351,61,2006,32,6,222,0,8,16,1454,1531,30,1345,16,3,129,0,1,7,1,7,704,0,391,0,0,0,0,904,213,0,1,0,0,698,381,0,0,1,0,0,639,436,0,0,1,6,141,671,314,0,0,0,0,17,38,697,341,1,18,617,461,0,14,67,662,318,0,1,773,557,0,0,0,4,1,1,1,0,999,315,1,0,747,475,4,508,581,27,0,675,370,70,1,622,407,23,0,621,401,14,1,585,409,1,842,267,0,0,599,420,43,0,741,0,0,35,692,696,1,1,7,6,1,0,183,769,441,2,0,0,110,787,466,0,0,737,529,2,35,707,333,0,0,685,360,0,0,674,359,0,154,586,340,2,0,1,2,0,25,599,422,0,591,427,12,2,0,30,547,451,4,1,,,,
1799182,1.09,1548,270532445,27053,27,2705351730,Plymouth W-2 P-10,3093,2827,72,2552,42,4,132,3,19,3,2078,1981,32,1824,28,4,80,2,11,0,1,0,1078,2,559,0,0,0,0,1348,268,0,0,0,0,1061,499,0,0,2,0,0,942,609,0,0,1,26,212,945,451,0,2,2,0,36,57,1019,466,0,37,871,674,2,30,95,945,469,1,3,1066,785,0,0,1,13,1,2,2,0,1401,435,1,0,1084,643,1,733,785,26,1,965,502,78,0,867,557,35,1,851,568,38,1,793,598,0,1155,378,0,2,853,584,53,1,1042,0,0,45,962,882,1,0,6,6,5,0,217,1043,583,5,5,0,127,1043,647,0,0,1060,653,2,55,975,451,0,0,970,481,0,0,924,503,1,244,791,449,1,2,1,2,0,52,813,581,0,823,589,18,10,0,41,780,620,0,0,,,,
1703717,34.48,1327,270531150,27053,27,2705330842,Independence P-1,3236,3504,47,3374,15,23,41,4,0,0,2262,2584,26,2505,8,16,29,0,0,0,3,33,1308,7,623,2,1,0,0,1503,412,0,2,0,0,1341,554,0,0,1,0,0,1215,684,0,0,1,26,300,1219,407,2,6,0,2,45,114,1216,539,1,75,1098,732,0,33,165,1168,504,1,4,1516,755,0,0,0,15,0,5,1,0,1696,543,4,0,1519,657,0,1071,781,45,1,1293,495,104,0,1136,600,72,2,1204,548,54,1,1081,621,1,1437,443,0,1,1235,500,124,2,1490,0,0,44,1463,813,4,0,21,4,5,0,341,1401,556,2,5,0,274,1412,573,0,0,1509,676,3,105,1381,384,0,0,1434,425,0,0,1379,462,0,196,1273,422,2,0,1,2,2,74,1219,536,0,1251,552,24,16,0,80,1145,602,9,0,,,,
1707185,1.12,1353,270531335,27053,27,2705340256,Maple Plain P-1,2088,1768,84,1624,38,6,16,0,0,0,1484,1378,51,1287,24,5,11,0,0,0,5,25,531,0,319,0,2,0,0,654,232,0,2,0,0,568,309,0,0,0,0,0,454,429,0,0,0,13,135,513,248,1,0,4,0,19,55,496,313,0,29,440,411,1,21,61,495,279,0,3,568,459,0,0,0,5,2,1,1,0,664,321,2,0,563,384,1,341,407,31,0,434,288,52,0,372,322,38,0,392,300,28,0,347,341,0,505,262,0,1,430,292,43,0,586,0,0,18,515,481,1,0,8,0,4,0,173,461,365,2,6,0,157,483,331,0,0,510,439,0,58,428,234,1,0,441,272,1,0,422,280,0,102,354,261,3,1,6,0,1,35,369,293,1,369,300,14,9,1,38,338,310,7,1,,,,
1707220,8.36,1537,270532370,27053,27,2705348580,Orono P-4,2197,2483,55,2359,20,7,33,0,5,4,1535,1715,27,1647,13,4,17,0,4,3,9,17,990,11,462,0,1,0,0,1225,239,0,2,0,0,993,444,0,0,2,0,0,1175,0,0,0,21,31,212,898,345,0,2,1,1,49,64,973,343,1,52,886,503,2,43,95,929,331,1,0,1043,662,0,0,0,9,3,2,0,0,1283,400,0,0,1128,507,6,361,481,29,0,455,336,70,0,381,398,41,0,407,387,24,0,375,386,2,603,264,0,0,442,345,60,1,422,421,0,1,834,656,1,0,7,6,2,0,180,890,417,8,1,0,124,884,454,0,0,908,512,0,61,864,306,0,0,880,330,1,0,835,378,0,248,722,265,1,1,4,3,0,52,762,379,0,773,375,25,10,0,49,714,416,6,1,,,,
1707333,0.29,1329,270531170,27053,27,2705338222,Loretto P-1,570,650,8,635,4,2,0,0,1,0,403,490,5,482,1,2,0,0,0,0,1,2,232,0,102,1,0,0,0,245,78,0,0,0,0,211,104,0,0,0,0,0,199,114,0,0,0,6,44,212,70,0,1,0,0,2,14,194,114,0,8,168,144,0,4,25,176,101,0,0,261,149,0,0,0,1,0,0,0,0,292,104,0,0,242,133,0,180,135,10,0,205,103,17,0,185,115,10,0,201,101,7,0,174,120,0,231,89,0,0,188,113,10,0,248,0,0,1,259,145,1,0,4,1,4,0,78,224,103,4,4,0,62,240,96,0,0,248,123,1,23,235,71,0,0,226,90,1,0,215,92,2,34,226,72,0,0,3,2,0,21,191,100,1,193,102,8,7,1,21,178,110,4,2,,,,
1707359,18.63,1355,270531350,27053,27,2705341480,Medina P-1A,2219,2069,34,1967,15,6,43,0,4,0,1586,1515,16,1461,9,5,20,0,4,0,4,36,1445,5,604,1,1,0,0,1716,335,0,1,0,0,1481,549,0,0,1,0,0,1259,773,0,0,2,27,296,1326,433,3,2,1,1,40,77,1412,482,0,75,1246,703,2,30,136,1302,504,0,6,1746,919,0,0,2,12,1,6,2,0,2029,578,3,0,1729,780,3,1356,1060,62,2,1674,657,143,1,1492,795,78,2,1520,748,59,2,1418,808,2,1916,537,0,5,1577,737,93,2,1834,0,0,46,849,600,2,0,13,6,4,0,210,856,396,3,1,0,147,868,425,0,0,911,473,1,62,847,283,0,0,855,320,1,0,825,338,1,189,694,314,6,0,1,1,0,61,708,390,0,729,398,19,14,0,61,680,410,7,0,,,,
1793151,8.79,1534,270532355,27053,27,2705348580,Orono P-1,2364,2214,24,2119,15,4,40,3,4,5,1636,1616,13,1559,10,4,22,2,4,2,3,15,890,9,392,0,0,0,0,1107,178,0,2,0,0,896,367,0,0,0,0,0,1046,0,0,0,19,16,208,799,275,0,2,0,0,35,58,863,292,1,40,803,416,1,21,88,820,284,0,0,865,545,0,0,1,7,2,1,2,0,1092,301,1,0,934,428,0,694,596,26,0,866,334,112,0,774,428,48,0,787,417,32,0,755,412,1,1007,304,0,0,853,376,66,0,816,467,0,0,834,656,1,0,7,6,2,0,180,890,417,8,1,0,124,884,454,0,0,908,512,0,61,864,306,0,0,880,330,1,0,835,378,0,248,722,265,1,1,4,3,0,52,762,379,0,773,375,25,10,0,49,714,416,6,1,,,,
1793245,0.93,1328,270531160,27053,27,2705338006,Long Lake P-1,1842,1768,71,1610,39,7,35,2,2,2,1388,1346,47,1246,21,7,21,2,1,1,8,15,514,4,398,0,0,0,0,683,237,0,1,0,0,516,394,0,0,0,0,0,710,0,0,0,14,28,138,461,301,1,5,1,0,35,47,493,333,0,43,438,436,0,37,66,474,305,1,1,554,517,0,0,0,6,1,2,0,0,720,329,2,0,565,450,2,361,481,29,0,455,336,70,0,381,398,41,0,407,387,24,0,375,386,2,603,264,0,0,442,345,60,1,422,421,0,1,510,531,2,0,8,2,1,0,180,494,373,2,1,0,138,509,381,0,0,517,465,0,47,493,299,1,0,499,329,0,0,457,364,0,126,378,343,1,0,4,2,1,30,392,380,0,400,372,24,11,0,33,354,419,3,0,,,,
1846876,2.66,1556,270532485,27053,27,2705351730,Plymouth W-3 P-18,3675,3847,144,3226,166,27,271,0,8,5,2761,3032,90,2607,108,19,202,0,4,2,4,29,1036,5,895,3,0,0,0,1341,591,0,1,0,243,959,678,0,0,1,0,0,1055,810,0,0,0,48,302,899,701,2,6,2,1,60,107,981,763,1,79,826,1003,2,48,141,929,734,3,2,1140,1206,0,0,0,13,4,6,4,0,1413,878,1,0,1151,1086,2,740,1086,55,3,957,795,117,2,830,911,59,1,854,881,39,1,786,930,2,1185,683,0,0,906,960,0,2,881,948,0,4,1110,1277,6,0,14,5,3,0,324,1103,962,7,5,0,232,1133,993,0,0,1025,1243,5,83,965,694,0,0,838,897,0,0,869,853,0,219,816,723,3,0,4,1,0,57,821,835,1,817,825,42,12,0,58,735,896,5,1,,,,
1846951,3.55,1553,270532470,27053,27,2705351730,Plymouth W-3 P-15,6120,5659,133,4510,320,27,649,2,7,11,4695,4492,84,3715,199,21,458,2,4,9,15,39,1550,10,1069,1,4,0,0,1957,667,0,2,0,330,1398,813,0,0,0,0,0,1512,996,0,0,1,50,403,1386,819,1,5,0,2,61,134,1486,904,0,100,1278,1217,2,57,172,1400,894,2,4,1701,1657,0,0,2,19,5,7,4,0,2172,1103,1,0,1738,1424,1,989,1438,72,0,1293,1036,161,0,1239,1097,71,0,1201,1109,67,0,1134,1153,0,1670,823,0,5,1261,1221,0,4,1257,1177,0,2,1477,1826,3,0,29,12,6,0,470,1513,1334,16,9,0,348,1526,1381,0,0,1664,1539,3,104,1327,924,1,0,1147,1199,1,0,1276,1059,0,343,1053,958,9,4,7,5,0,93,1109,1117,0,1127,1105,55,27,0,103,1013,1177,12,0,,,,
1852234,2.56,1554,270532475,27053,27,2705351730,Plymouth W-3 P-16,2382,2366,40,2100,100,11,105,2,6,2,1825,1855,27,1686,56,7,72,1,4,2,6,18,717,11,601,0,2,0,0,985,309,0,1,0,174,640,434,0,0,1,0,0,687,547,0,0,1,26,219,609,468,0,1,0,0,39,57,697,480,1,49,600,625,0,31,95,625,490,2,0,734,867,0,0,3,8,0,0,2,0,982,576,2,0,749,767,5,450,795,30,0,610,568,89,0,539,644,43,0,554,630,33,0,512,636,0,789,468,0,0,557,704,0,0,564,674,0,1,704,948,0,0,8,6,2,0,275,699,665,9,7,0,175,711,716,0,0,801,766,2,52,632,516,0,0,509,670,1,0,597,583,1,187,485,526,2,0,2,5,2,53,495,610,0,528,605,18,13,0,48,460,646,3,0,,,,
1852427,0.32,1354,270531345,27053,27,2705341462,Medicine Lake P-1,367,371,5,331,19,8,7,1,0,0,290,291,1,270,10,4,5,1,0,0,0,9,121,2,104,0,0,0,0,176,55,0,0,0,57,99,68,0,0,0,0,0,119,100,0,0,0,5,54,98,78,0,0,0,0,14,22,116,73,0,23,101,104,0,5,34,101,77,0,0,126,144,0,0,0,1,0,0,0,0,172,94,0,0,134,124,0,79,131,7,0,109,89,19,0,94,104,6,0,104,91,7,0,92,97,0,135,79,0,0,99,113,0,0,89,112,0,0,117,145,0,0,2,1,1,0,54,118,91,0,1,0,27,119,115,0,0,133,124,1,15,127,85,0,0,105,122,0,0,111,111,0,55,88,82,1,1,1,1,0,12,95,113,0,104,106,7,2,0,9,89,121,2,0,,,,
1852461,1.07,1557,270532490,27053,27,2705351730,Plymouth W-3 P-19,1974,2292,102,1611,383,28,136,5,8,19,1586,1777,58,1373,211,22,100,2,5,6,5,11,339,5,354,0,0,0,0,454,242,0,2,0,123,290,273,0,0,2,0,0,335,344,0,0,2,14,133,299,261,1,2,1,1,28,43,319,307,0,33,278,387,1,32,65,297,298,1,1,426,567,0,0,0,9,0,2,2,0,551,401,3,0,421,494,4,232,473,28,0,325,356,55,0,276,388,32,1,270,398,24,2,255,397,2,402,320,0,2,319,403,0,2,280,427,0,2,409,732,1,0,13,7,2,0,181,401,550,11,3,0,144,410,553,0,0,447,657,1,45,361,323,0,0,308,413,4,0,326,389,2,107,286,328,3,1,1,2,1,39,298,378,0,290,398,21,11,0,33,269,405,5,1,,,,
1852544,0.82,1555,270532480,27053,27,2705351730,Plymouth W-3 P-17,2531,2433,111,2014,180,18,105,0,2,3,1994,2005,65,1698,143,18,77,0,1,3,1,19,588,4,517,0,0,0,0,771,305,0,4,0,161,516,380,0,0,1,0,0,573,484,0,0,0,14,147,542,400,0,5,3,0,45,47,557,426,1,48,483,545,1,34,82,502,429,2,3,677,740,0,0,1,5,0,2,0,0,851,532,1,0,694,647,3,446,591,34,1,560,437,71,0,505,491,38,0,505,483,38,0,489,488,0,687,376,0,0,520,543,0,1,510,530,0,1,598,778,2,0,7,6,7,0,186,617,579,1,6,0,134,602,614,0,0,631,689,1,42,560,395,0,0,484,502,1,0,540,446,2,122,471,411,0,1,2,0,1,30,475,471,1,506,451,14,5,1,31,447,494,3,1,,,,
1852583,0.76,1315,270531020,27053,27,2705324308,Golden Valley P-7,2702,2715,65,2287,176,18,149,0,4,16,2079,2133,32,1884,89,10,106,0,3,9,3,22,947,14,1121,0,2,80,0,759,1197,0,1,37,56,869,1059,0,0,1,59,0,926,1032,0,0,3,32,327,841,897,0,5,0,0,69,94,953,937,1,69,776,1196,3,45,153,848,923,2,7,966,1468,0,0,2,13,1,2,0,0,832,1422,4,0,916,1380,4,638,1287,50,1,795,1015,155,0,690,1125,68,2,737,1080,66,1,682,1073,2,599,743,579,2,707,1213,0,5,702,1183,0,3,684,1167,6,0,10,2,1,0,281,670,907,4,3,0,136,602,1018,4,0,692,1031,5,42,539,770,2,0,554,859,4,0,577,836,2,184,492,773,6,1,1,0,0,54,513,824,0,526,833,33,11,0,53,484,872,5,0,,,,
1852639,0.49,1523,270532290,27053,27,2705345628,New Hope P-1,2541,2432,121,1952,216,20,105,0,0,18,1952,1889,69,1604,121,16,72,0,0,7,7,17,579,3,599,1,0,53,0,444,662,0,1,0,0,469,703,0,0,2,0,0,621,557,0,0,2,30,171,518,469,1,6,1,0,35,59,533,534,0,49,459,660,1,35,83,497,516,0,3,633,865,0,0,0,3,1,2,1,0,532,828,47,0,653,745,2,385,660,33,0,495,505,71,1,432,554,35,0,460,529,31,1,422,534,0,399,406,246,1,412,645,0,1,449,602,0,2,603,844,2,0,12,7,2,0,199,604,643,3,8,0,107,523,738,1,0,577,790,4,37,423,468,0,0,438,553,0,0,444,545,0,118,407,478,0,0,1,2,0,37,411,521,0,423,531,14,6,0,32,391,548,3,0,,,,
1852682,0.99,1560,270532505,27053,27,2705351730,Plymouth W-4 P-22,2232,2203,58,1945,69,5,124,0,0,2,1468,1619,37,1460,37,2,81,0,0,2,3,8,778,1,419,0,0,0,0,922,246,0,1,0,100,698,320,0,0,0,0,0,736,390,0,0,1,6,140,701,341,1,2,0,0,15,39,725,369,0,33,638,477,0,7,69,671,375,0,0,802,607,0,0,0,6,0,1,2,0,980,403,1,0,810,530,1,533,630,35,1,709,431,58,1,649,490,27,0,638,483,22,0,608,498,0,862,334,0,1,673,517,0,1,651,513,0,0,793,716,1,1,4,8,1,0,181,835,487,11,2,0,128,818,531,0,0,870,571,3,34,747,389,1,0,637,521,0,0,715,445,0,176,620,387,2,0,2,1,0,38,627,490,0,639,487,12,9,1,27,598,522,1,0,,,,
1862800,0.41,1531,270532330,27053,27,2705345628,New Hope P-7,1823,1547,61,1312,95,13,62,0,2,2,1439,1187,31,1056,44,11,42,0,2,1,2,21,482,5,410,1,0,34,0,370,476,0,0,0,0,407,489,0,0,0,0,0,526,378,0,0,0,22,158,432,300,1,4,1,0,25,46,456,372,1,48,380,474,1,20,81,405,368,1,1,499,529,0,1,1,7,2,2,2,0,400,554,48,0,487,472,3,283,479,29,0,368,365,59,0,312,413,33,0,333,393,24,1,300,413,1,305,325,139,1,300,489,0,0,329,446,0,1,446,520,1,0,16,5,4,0,182,404,396,4,7,0,86,364,471,2,0,434,501,1,25,316,316,1,0,354,353,2,0,350,350,1,72,322,320,2,2,3,2,1,36,311,341,2,317,341,14,8,1,28,291,367,4,2,,,,
1862843,0.74,1241,270530395,27053,27,2705307966,Brooklyn Park W-W P-1,2643,2334,164,1471,511,12,149,0,9,18,2016,1762,102,1225,311,9,102,0,5,8,2,28,577,4,509,0,0,0,0,679,419,0,0,0,0,478,607,0,0,1,0,0,533,542,0,0,0,23,174,533,379,0,5,2,0,28,53,548,461,0,52,436,601,0,25,87,469,483,0,2,623,704,0,0,1,11,0,1,3,0,726,558,0,0,529,717,0,348,558,22,1,424,433,71,1,359,478,43,0,406,451,34,0,356,484,1,532,393,0,1,364,550,0,1,382,525,0,1,507,718,5,1,12,5,0,0,191,476,571,6,5,0,130,486,594,0,0,495,665,4,53,451,346,2,0,405,440,1,0,430,410,1,117,374,356,7,1,2,3,0,41,377,408,1,380,418,26,14,1,48,331,453,6,0,,,,
1862965,2.12,1316,270531025,27053,27,2705324308,Golden Valley P-8,2468,2642,95,2166,191,14,154,0,14,8,1946,2113,60,1793,127,9,111,0,8,5,7,25,561,8,754,0,0,48,0,444,812,0,2,34,36,500,723,0,0,2,43,0,585,660,0,0,3,26,195,492,633,0,6,2,1,48,52,546,665,1,58,469,787,0,42,98,494,641,1,3,607,1024,0,0,1,8,1,6,1,0,506,1019,2,0,524,1039,4,367,909,51,0,481,730,112,0,403,818,51,1,465,778,33,2,418,797,0,375,593,332,2,426,869,0,3,412,868,0,4,597,1189,2,0,8,6,2,0,239,624,922,8,1,0,124,535,1055,6,0,620,1063,4,42,461,765,0,0,473,861,0,0,497,819,0,157,428,763,5,1,2,2,1,48,445,809,0,456,819,21,13,0,50,399,863,3,0,,,,
1863073,0.92,1313,270531010,27053,27,2705324308,Golden Valley P-5,1865,1884,60,1585,161,11,57,0,4,6,1432,1493,38,1289,114,9,37,0,3,3,3,18,483,28,724,1,0,38,0,370,806,0,0,27,26,434,703,0,0,0,33,0,509,667,0,0,2,27,165,400,653,1,1,0,0,43,45,499,627,1,32,404,776,1,36,79,431,629,0,0,436,918,1,0,3,8,0,2,1,0,377,887,1,0,381,928,0,303,879,40,0,415,692,101,0,341,775,43,0,395,740,20,0,350,722,0,280,435,471,0,315,872,0,0,336,815,0,3,367,945,0,0,7,2,2,0,142,413,759,2,1,0,94,342,832,1,0,387,841,5,45,303,618,0,0,296,710,2,0,325,677,2,144,286,594,1,1,1,4,3,32,294,653,1,291,677,15,8,0,31,272,682,6,1,,,,
1863121,0.48,1524,270532295,27053,27,2705345628,New Hope P-2,2210,2034,55,1521,321,17,100,0,5,15,1762,1611,36,1276,215,14,65,0,0,5,0,10,456,6,446,1,1,31,0,342,533,0,0,0,0,359,558,0,0,0,0,0,470,436,0,0,1,9,143,398,373,1,4,0,0,14,37,429,428,0,25,365,524,0,14,62,406,411,0,1,475,688,0,0,2,6,2,1,2,0,370,695,33,0,486,610,0,285,583,27,1,380,443,72,0,328,510,24,0,329,486,20,0,318,496,0,292,365,204,1,294,582,0,2,339,533,0,0,761,1153,3,2,21,3,2,0,301,726,902,6,4,0,148,622,1041,2,0,692,1112,2,55,522,637,0,0,548,737,1,0,548,728,0,141,512,661,2,1,0,2,2,70,509,684,0,534,670,38,21,0,62,475,733,7,0,,,,
2439046,0.32,1400,270531570,27053,27,2705343000,Minneapolis W-5 P-4,2556,2391,148,411,1500,42,223,0,10,57,1645,1615,84,355,983,32,118,0,5,38,2,8,73,3,780,0,0,69,0,53,719,0,3,0,187,64,590,0,0,3,34,11,53,638,0,94,4,30,55,60,637,1,82,1,1,40,25,72,696,2,44,63,718,3,50,40,55,655,10,4,94,1048,1,3,3,6,0,1,1,0,90,928,1,0,97,979,3,56,587,27,4,56,555,50,4,54,556,21,1,53,557,17,1,45,525,0,46,582,54,2,77,576,0,3,49,541,68,0,58,1122,1,1,4,2,1,0,84,84,986,12,2,0,35,71,1028,4,28,67,1018,0,8,36,611,2,0,51,591,6,0,49,606,3,20,49,595,2,2,2,5,0,18,44,586,1,49,570,22,9,1,15,38,590,4,4,,,,
2439181,0.89,1402,270531580,27053,27,2705343000,Minneapolis W-5 P-6,4836,4859,468,1263,2219,117,690,4,13,85,3041,3326,271,1165,1347,84,400,4,8,47,8,13,115,4,663,2,3,83,0,84,594,0,2,0,122,103,538,0,0,1,77,31,86,516,0,43,1,55,88,98,509,1,46,6,2,64,39,118,547,0,65,102,585,2,80,48,99,513,1,2,145,1229,0,0,3,15,1,2,2,0,128,1020,2,0,129,1070,11,66,754,28,2,99,677,55,5,65,676,34,1,78,700,32,0,74,649,1,53,696,89,0,85,750,0,1,71,662,84,0,141,1515,4,1,12,5,4,0,140,175,1296,11,10,0,80,139,1368,3,104,126,1243,0,22,73,657,0,0,78,675,5,0,82,659,3,44,72,647,11,4,6,5,1,33,82,629,2,88,571,74,14,2,25,70,639,5,1,,,,
2439253,0.40,1403,270531585,27053,27,2705343000,Minneapolis W-5 P-7,2737,3128,477,186,2049,29,332,0,4,51,1530,1842,271,165,1180,22,176,0,3,25,2,3,32,0,341,3,0,26,0,20,304,0,0,0,68,23,256,0,0,0,9,5,24,270,0,37,0,16,18,24,271,3,35,0,0,12,11,27,304,0,17,19,308,0,13,12,20,292,2,0,72,724,0,0,0,5,0,0,0,0,55,610,2,0,51,638,1,36,378,9,0,30,376,20,4,28,359,11,2,29,359,9,0,28,348,0,21,383,32,0,29,383,0,1,19,337,49,0,37,1052,1,0,2,2,0,0,54,76,920,6,5,0,27,43,929,0,38,36,846,0,4,22,428,0,0,32,406,0,0,27,411,0,9,25,425,7,0,2,3,0,8,24,401,0,30,385,11,7,1,5,25,393,6,1,,,,
2439311,0.51,1397,270531555,27053,27,2705343000,Minneapolis W-5 P-1,4732,4233,333,850,2376,67,473,0,7,127,2891,2789,185,742,1510,49,241,0,4,58,6,10,179,3,1071,1,0,111,0,141,987,0,2,0,244,133,846,0,0,2,66,29,125,894,0,106,1,52,83,159,885,2,76,1,1,66,32,164,964,1,64,148,1001,3,66,57,144,931,4,2,248,1659,1,2,3,3,0,1,3,0,213,1421,6,0,199,1518,8,113,900,40,3,141,846,59,5,124,854,31,2,135,857,22,3,111,831,1,99,825,128,1,146,887,0,6,114,787,119,4,150,1688,4,0,4,3,1,0,125,186,1493,11,7,0,81,162,1523,7,109,133,1490,0,15,93,880,3,0,106,895,5,0,104,904,7,54,100,867,8,1,2,3,3,33,109,844,1,116,825,54,5,2,26,88,876,9,2,,,,
2439378,0.45,1394,270531540,27053,27,2705343000,Minneapolis W-4 P-8,4246,3774,306,1435,1502,48,401,2,11,69,2751,2587,185,1233,887,37,203,2,5,35,8,19,342,0,923,2,5,114,0,240,911,0,1,0,161,258,817,0,0,4,121,0,249,855,0,0,5,51,115,318,751,1,51,3,1,62,66,318,808,0,70,288,888,3,75,73,277,795,1,6,327,1482,0,0,1,13,2,6,1,0,275,1344,6,0,270,1426,6,175,898,44,0,219,819,68,1,199,821,37,2,202,833,41,2,181,810,2,179,750,167,1,234,869,0,4,182,856,0,3,240,1500,1,1,11,4,2,0,180,248,1282,15,8,0,91,239,1344,2,0,252,1361,13,24,167,796,0,0,166,858,0,0,162,857,1,68,164,798,9,2,5,2,2,45,160,804,0,160,804,40,11,0,31,147,837,1,1,,,,
